0.0008766670230512807,0.001658326666567929,0.00209042930526999,0.0024850826703068396,0.0027924183290637013,0.003102549617608696,0.0038576867692800294,0.004370900875041655,0.006353523714620131,0.0071673211965256,0.008854808859036833,0.01156529840058561,0.016804795365302203,0.019472639666323222,0.01744265210836234,0.021724782798372668
0.0016362096320038273,0.002328483341919988,0.0025137857947595504,0.002758458269290756,0.003325431075660244,0.003833389160273166,0.004276946385978404,0.005862907959621686,0.006666569370390657,0.008119687991890395,0.010545828635982744,0.01482689904447644,0.021017122587115827,0.024479340140634034,0.028939860911178446,0.03063348502061817
0.002378943981784042,0.0026634665726158976,0.0029082169332597624,0.002968035193591661,0.0035356766273026887,0.004108800358899495,0.005106695719887025,0.006024714115342682,0.00733916523505523,0.009674806549878394,0.011395752712428027,0.018240197829341366,0.023332819060616947,0.03543218012257195,0.029290663697960136,0.03579435971940993
0.0027783992597420824,0.0029777019521014052,0.0030760780794578304,0.003124025687794425,0.0036089399853630275,0.004103094338876101,0.004984118231279337,0.006711278101456088,0.008166227677995151,0.00975916877988531,0.012446415383396702,0.017729282597738226,0.02350968091959172,0.048844591602577446,0.0440522704870336,0.039827404027647846
0.0050151364638997865,0.004230814791780521,0.004402757008748934,0.0034799233012014577,0.00385134903638244,0.004381956974697969,0.0051380270159363615,0.006622752747952128,0.008497511422005208,0.01073933196145773,0.014215925896492195,0.0178932389043889,0.03743887970486508,0.07191475112451273,0.09820835524381222,0.10962857454466379
0.004002525380545998,0.00388701293453084,0.0042429740206174444,0.003360815395350498,0.0038878659440816873,0.004449510703320075,0.005506988429042851,0.006945538581967372,0.008351390044352983,0.010532657702448888,0.013358877455131491,0.020700194310673048,0.04298848321259159,0.0883354468337138,0.13333783093781076,0.3563493115875922
0.00250081376938523,0.0021438221058274892,0.0025098129692943585,0.003251565289588921,0.003533962214067544,0.004865305762494986,0.004910572997616468,0.005645651523747246,0.0068210630233329584,0.010138033941850725,0.014400780105725361,0.02496401146732359,0.03839198780728188,0.08735885716256034,0.16527152467067294,0.3822732130955148
0.0019210954290715691,0.0017984365294134949,0.002359584538551989,0.0030915251071290646,0.0036348230669189757,0.004592093266845227,0.0054172590601991154,0.00623796013223607,0.007219636756113409,0.00928412028446696,0.012244770190752232,0.01977867532516738,0.028025569910223046,0.05303154262344287,0.10870595323159342,0.07119913948866281
0.0015868983592453934,0.0021980048140466113,0.0027437701420407203,0.00305203571141986,0.003691749810508012,0.004659620407175116,0.005797883216878417,0.006005838150036432,0.0069997134818711145,0.009205173642216579,0.01265675422211433,0.01651277781482082,0.028614711147686215,0.04130326419773135,0.04469885491155691,0.0396703433542461
0.001413040555446375,0.0021486882499101917,0.0024170140461635165,0.0026737965315942755,0.0033505341991087187,0.0042508905323453364,0.004806176347983912,0.005960414893763901,0.0070580082852082305,0.008095133907971886,0.011041723051508445,0.013920491155173307,0.017399519730935877,0.022392123599781488,0.024227544890326216,0.02216041807601945
0.001064280349737965,0.0016443978106957845,0.0020829985682024803,0.00253780903170118,0.0029737797585221246,0.003770464670846596,0.004814031100498206,0.005263564463927595,0.007173269031877231,0.007953635187305384,0.010118129326837698,0.012076954257836468,0.017901034178673197,0.020900939284311335,0.022406178403162343,0.025340372818015464
0.001236293698617768,0.0012502470077141723,0.0018368232823656482,0.002209214223575278,0.0026356476873757723,0.0034425006960117554,0.004083332788020612,0.005120858014000293,0.005600935617411998,0.007171902929121941,0.009315757523914257,0.011324309229796502,0.013805027901243104,0.01769230428106006,0.019345220020077065,0.01367218910922188
