0.0014403651228984044	0.0020174596723745368	0.0024395696124159187	0.0031873196792950374	0.003553974951848936	0.003803425055568155	0.004878779139485347	0.005333128345996793	0.00761878803774991	0.008459711313040746	0.010266647436652187	0.013954883557705453	0.018754551524607834	0.02425952187352608	0.023473878787366256	0.05506278002050666
0.0019792338602068046	0.002747561719103246	0.0029089537904673805	0.0033880969389236764	0.00396501484631124	0.004599177420963292	0.005079645893278427	0.006862547225952041	0.007778692075333506	0.009374687781514745	0.012402355398981992	0.01735986383949943	0.02406109646683403	0.027503430481752245	0.03284008455256153	0.03468041837336681
0.0027018934542887754	0.0031755789453124517	0.003634919684560893	0.0035289617633349167	0.004241484068914538	0.00488855312348115	0.00601081567270832	0.007031055220763043	0.008534779373137017	0.011440128081463307	0.013758361756551379	0.02112884473744089	0.026126805219538987	0.03806221896617403	0.032770734369760954	0.040406427118755195
0.0033126239695675025	0.003555517381838646	0.0036837516614833857	0.003834009601671757	0.004348813034285642	0.004788833559330149	0.005858523107488878	0.007906601624400695	0.009411335271279995	0.011521330364152607	0.014345509707168575	0.020431040160420882	0.024712574524542508	0.04690178847180508	0.047726372012142144	0.045206010907601915
0.005865532366203698	0.00506346471193272	0.005459900120521882	0.004302339966759128	0.004530486949804533	0.005236887056971908	0.005954031402202202	0.007688772031659834	0.009836989872694308	0.012195457744392504	0.015772264461762355	0.01892751961330752	0.039316558458232884	0.07180720461154469	0.10290628334593516	0.11263597892394023
0.004798638778653861	0.004534554426182374	0.005093084000403522	0.004083916421896867	0.00455250990587542	0.005193354065991037	0.0063992441659992995	0.008020232877444708	0.009653378513087042	0.01223010765652033	0.014972574158450241	0.022602656816306046	0.04395550888977254	0.09070318007338632	0.2108141501309914	0.3640451269370542
0.002942555075173872	0.002726541887068019	0.002999689773585579	0.0038149144222704282	0.004285521309303068	0.005787195164398253	0.005807036336778667	0.00663576037424513	0.007884344848323965	0.011447488788815139	0.01604745767155127	0.027165783777212356	0.039175253959300355	0.08954938624585454	0.17741728034495438	0.38121633133502975
0.0023157916306902194	0.0022201541228515165	0.0027948495056046964	0.0035765321806300056	0.004359542596002709	0.005461383311403046	0.006375235093359648	0.007169410624644305	0.008588075623165018	0.010743582641831496	0.014037405480618003	0.021657229524046084	0.030483438985088606	0.054767390084042605	0.11023950502661159	0.07057352481325906
0.0020294771356312515	0.0026304233244767994	0.0032956885117770276	0.003630638025792921	0.004368303067402418	0.005494923660366904	0.006642968919314614	0.006865631289028311	0.008204584743581106	0.010644659594037945	0.014512227239453517	0.01934978020243836	0.030993027592505253	0.045365197142310645	0.04798225448083906	0.043229511545140646
0.0018935906669758278	0.0027922618928930953	0.0028803527345451483	0.003338507693825764	0.003994859908995491	0.005055000159192876	0.005686172581341149	0.00693739231680585	0.008289158296452076	0.009626365767581694	0.013165407294870018	0.016710576571774546	0.02016688369297895	0.026281577205021046	0.026795208222936552	0.025768527810673496
0.0013629898069741349	0.001990811257275031	0.002618968250937061	0.003036162270145396	0.00353647449940776	0.0044587963781584266	0.005639040476195347	0.006251056856342448	0.008417868659487236	0.009512250929518051	0.012246044039412072	0.014142070702183132	0.021298534781446967	0.023683565550974995	0.025472386104776173	0.03063715140344948
0.001711795554668823	0.0017303151940281727	0.0023452630783714254	0.002613747831189415	0.0031660134178169565	0.004180904908573501	0.004802210050956831	0.006148909012227689	0.0064573422130541095	0.008738346036410485	0.010984421404827718	0.013946284623858106	0.017147167166353044	0.02034680157181467	0.0220605272676768	0.03530854123301398
